Artist_Accession_Number,Name,DOB,DOD,Gender,Notes,File,Slides,Video,Resume,Artist_Statement,Gallery_Notice,Review,Article,Poster,Folio,CD,Correspondance,Library_Exhibit,
"10309","Miller, Laura Elayne","","","F","","1","","","1","1","1","","1","","","","1",""
"5202","Miller, Madelene","","","F","","","","","","","","","","","","","",""
"10299","Miller, Megan Lee","","","F","","1","","","1","1","1","","","","","","1",""
"5203","Miller, Michael","","","M","VPA Slide Collection; Gallery A: July 15 - August 20,1994","1","1","","1","","1","","","","","","",""
"10759","Miller, Nathan","","","M","","1","","","","","1","","","","","","",""
"5204","Miller, Patricia M.","","","F","","1","","","1","","1","","","","","","",""
"5205","Miller, Peg","","","F","","1","","","","","","","1","","","","",""
"5206","Miller, Phoenix","","","F","","1","","","","","","","1","","","","",""
"5207","Miller, Ruth","","","F","Blue Moon Studio and Art Gallery","1","","","","","1","","","","","","",""
"12790","Miller, Sara S.","1924","2016","F","CPL  Collection","","","","","","","","1","","","","",""
"5218","Millman, Edward","1907","1964","M","Century of Progress murals; WPA Artist","1","","","1","","1","","1","","","","",""
"5209","Miller, Velma","","","F","","1","","","1","","","","","","","","",""
"5212","Miller, William Winfield","1894","1974","M","","1","","","","","","","1","","","","",""
"5210","Miller-Wagenaar","","","","Trompe l'oeil painters (husband & wife team of Rita Miller & William Wagenaar)","1","","","","","","","1","","","","",""
"5213","Milleson, Royal Hill","1849","1935","M","","","","","","","","","","","","","",""
"5214","Millet, Francis David","1846","1912","M","World's Columbian Exposition (Director of Art); Died at sea on the S.S. Titanic","","","","","","1","","1","","","","",""
"5215","Millet, Louis J.","","1923","M","","","","","","","","","","","","","",""
"11459","Lewis, Tony","1986","","M","","1","","","","","1","","","","","","",""
"9298","Millon, Chris","","","F","Oversize Drawer;","1","","","","","1","","","1","","","",""
"5220","Millon, Susan","","","F","VPA Slide Collection; Near Northwest Arts Council Gallery: May 4 - June 30,1990","1","1","","","","1","","1","","","","",""
"5221","Mills, Cyril","1906","1998","M","","1","","","","","","","1","","","","",""
"5222","Mills, Dan","1956","","M","VPA Slide Collection; Northern Illinois University: January 10 - February 8, 1986","1","1","","","","1","","1","","","","",""
"11498","Mills, Helen Harvey","","","F","","1","","","","","1","","","","","","",""
"10668","Mills, Jennifer","","","F","","1","","","","","1","","","","","","",""
"5223","Mills, Robert W.","1901","1970","M","","1","","","","","","","1","","","","",""
"9416","Milostan, Christine","","","F","","1","","","","","1","","","","","","",""
"11534","Fowle, Frances B. Winston","","","M","","1","","","","","1","","","","","","",""
"5225","Min, Anchee","1957","","F","","1","","","","","1","","1","","","","",""
"9652","Min, Mary","","","F","ARC Gallery member; ARC Gallery: December 2-31, 1983","1","","","","","1","","","","","","",""
"5226","Minch, Mary","","","F","","1","","","","","1","","","","","","",""
"5227","Mine, Andrew S.","","","M","","1","","","","","","","1","","","","",""
"5228","Miner, Cora B.","","","F","","","","","","","","","","","","","",""
"5229","Miner, Kim","","","F","","","","","","","","","","","","","",""
"11599","Lloyd, Kelly","1986","","F","","1","","","","","1","","1","","","","",""
"5230","Minkoff, Dolores","","","F","","1","","","","","1","","","","","","",""
"12791","Minkoff, John","","","M","CD-ROM \"John Minkoff Images - Arts in Transit Program\"","1","","","1","1","1","","","","","1","",""
"5239","Mishler, John","","","M","","1","","","","","1","","","","","","",""
"5240","Mishlove, Robert","","","M","","1","","","","","1","","","","","","",""
"10050","Missner, Joie","","","F","WPA Gallery of Environmental Art","","","","","","","","","","","","",""
"9236","Misurell-Mitchell, Janice","","","F","Video 3239","1","","1","1","","","","","","","","",""
"9480","Mitchell, Blaine","","","M","","1","","","","","1","","","","","","",""
"5243","Mitchell, Charles","","","M","VPA Slide Collection","1","1","","","","","","","","","","",""
"5244","Mitchell, Dennis Lee","1946","","M","","1","","","1","","1","","1","","","","",""
"10396","Mitchell, Duncan","1942","2009","M","","1","","","","","1","","1","","","","",""
"5245","Mitchell, Eugene","","","M","","1","","","","","","","1","","","","",""
"5247","Mitchell, John E.","","1988","M","","1","","","","","","","1","","","","",""
"5248","Mitchell, Kurt","","","M","","1","","","","","1","","","","","","",""
"11673","Mitchell, Michele Maria","","","F","","","","","","","","","","","","","",""
"5250","Mitchell, Robert","","","M","","1","","","","","","","1","","","","",""
"5251","Mitchell, Rodger","1935","","M","","","","","","","","","","","","","",""
"5374","Mitchell, William","","","M","","","","","","","","","","","","","",""
"5252","Mitrovic, Jelena","","","F","","1","","","","","1","","","","","","",""
"5254","Mitten, Elizabeth","","","F","","1","","","","","1","","","","","","",""
"5255","Mitz, Thomas","","","M","VPA Slide Collection","1","1","","","","","","","","","","",""
"5256","Mizen, Frederick Kimball","1888","1964","M","","","","","","","","","","","","","",""
"5257","Mizenburg, Milton","","","M","","1","","","","","","","1","","","","",""
"5258","Mladenoff, Nancy","","","","VPA Slide Collection","1","1","","","","1","","1","","","","",""
"5259","Moats, Heather","","","F","","1","","","","","1","","","","","","",""
"5260","Mocek, Betty Ann","","","F","Suite Home Chicago; Artemisia Gallery: February 2-26, 2000; An Art Place Gallery: September 1-29, 1995","1","","","1","1","1","","1","","","","1",""
"5261","Modelevsky, Shelly","","","F","Animal portraits","1","","","","","","","1","","","","",""
"5262","Modrakowska, Eleanor","1879","c.1955","F","","","","","","","","","","","","","",""
"5263","Moeller, James","","","M","","","","","","","","","","","","","",""
"5264","Moeller, Kevin","","","M","Gallery Chicago: September 5 - October 6,2003","1","","","","","1","","","","","","",""
"5265","Moesch, Susan","1936","","F","","1","","","1","1","","","","","","","",""
"5266","Moessel, Julius","1872","1957","M","","1","","","1","","1","","1","","","","1",""
"5267","Moga, Elizabeth A.","","","F","VPA Slide Collection","1","1","","1","","","","","","","","",""
"5268","Mogilner, Shirley","1910","","F","","1","","","","","1","","","","","","",""
"5269","Mogollan, Gustavo","","","M","","","","","","","","","","","","","",""
"5270","Moholy-Nagy, Laszlo","1895","1946","M","VPA Slide Collection & Cassette; See Also: CPL computerized card catalog.","1","1","","1","","1","","1","","","","",""
"10827","Molek, Claire","","","F","\"Brave New Art World\"","1","","","","","","","1","","","","",""
"5271","Molenda, Don","1958","","M","","","","","","","","","","","","","",""
"10383","Moleski, Mark","","","M","","1","","","","","1","","","","","","",""
"5272","Molina, Rodolfo F.","","","M","","","","","","","","","","","","","",""
"5273","Moll, Bill","1933","","M","","1","1","","1","","1","","","","","","1",""
"5274","Mollakarimi, Parvaneh","","","F","","1","","","","","","","1","","","","",""
"5275","Moller, Carol Ann","","","F","","1","","","","","1","","","","","","",""
"5276","Molnar, Dan","","","M","","1","","","","","1","","","","","","",""
"9123","Molstre-Kotz, Stephanie","","","F","Chicago Artists' Coalition","1","1","","","","","","","","","","",""
"9391","Momtchilova, Silvia","","","F","","1","","","","","1","","","","","","",""
"5277","Monaco, Mark","","","M","","1","","","","","","","1","","","","",""
"12216","Monahan, Krista","1985","","F","CD-ROM \"Krista Monahan\"","1","","","1","1","1","","","","","1","",""
"5278","Mondala, Karen","","","F","Mother of Tom Mondala; daughter of Lee Mariani","1","","","","","1","","","","","","",""
"5279","Mondala, Thomas Mycroft","1976","","M","","1","","","","","1","","1","","","","",""
"5280","Mondero, Diosdado","","","M","","1","","","","","","","1","","","","",""
"5282","Mongo, Bob","","","M","VPA Slide Collection","1","1","","","","","","","","","","",""
"5284","Monley, Bobberate","","","F","","1","","","","","","","1","","","","",""
"9371","Monroe, James","","","M","","1","","","","","1","","","","","","",""
"5283","Monster Roster","","","","1940s-late 1950s; Cosmo Campoli, George Cohen, Dominick DiMeo, Leon Golub, Theodore Halkin, June Leaf, Seymour Rosofsky, Evelyn Statsinger","1","","","","","","","1","","","","",""
"5285","Montanez, Raymond","1969","","M","","1","","","","","","","1","","","","",""
"5286","Montano, Fred","","","M","","1","","","","","","","1","","","","",""
"8906","Monteleone, George","","","M","","","","","","","","","","","","","",""
"5287","Montenegro, Michael","","","M","","1","","","","","1","","1","","","","",""
"5290","Montgomery, Claudia","1908","1999","F","","1","","","","","","","1","","","","",""
"11149","Montgomery, David","","","M","","1","","","","","1","","","","","","",""
"5289","Montgomery, Eugene Alexander","1905","","M","Century of Progress","1","","","","","","","1","","","","",""
"5375","Montgomery, Laura Ventresca","","","F","","","","","","","","","","","","","",""
"5291","Montgomery, Marlene","","","F","","1","","","1","1","","","","","","","",""
"5292","Montgomery, Shane","1970","","M","","1","","","","","","","1","","","","",""
"5293","Montgomery, Tom","","","M","","1","","","","","","","1","","","","",""
"5294","Monti, Doris","","","F","","","","","","","","","","","","","",""
"5295","Moon, Chang Sik","","","M","","1","","","","","1","","","","","","",""
"5297","Mooney, John David","","","M","CD-ROM \"John David Mooney\"","1","","","1","1","1","","1","","","1","",""
"11551","Moore, Jennifer","","","F","","1","","","1","1","1","","","","","","1",""
"12219","Moore, Kathy","1968","","F","CD-ROM \"Kathy Moore\"","1","","","1","1","1","","","","","1","1",""
"5300","Moore, Lou Wall","","","M","","","","","","","","","","","","","",""
"5301","Moore, Maud Isabell","","","F","","","","","","","","","","","","","",""
"10543","Moore, Michael D.","","","M","","1","","","1","1","1","","","","","","1",""
"5304","Moores, Richard","1909","1986","M","Cartoon strip \"Gasoline Alley\"","1","","","","","","","1","","","","",""
"10748","Marie, Vivienne","1972","","F","Exhibit Art Department Nune-Aug 2013.  aka \"Vivienne Edmister\"","1","","","1","1","1","","","","","","1","1"
"12797","Sansone, Dominic","","","M","","1","","","1","1","1","","","","","","1",""
"12798","Goba, Veronika","1995","","F","","1","","","1","","1","","","","","","",""
"12801","Guse, Ol","1981","","M","","1","","","1","","","","","","","","1",""
"12802","Tomoda, Ryo","","","M","","1","","","1","1","1","","","","","","",""
"11133","Mora, Joseph","","","M","","1","","","","","1","","","","","","",""
"5306","Morales, Constance","","","F","aka Concetta Morales","1","","","","","1","","","","","","",""
"5307","Morales, Jesus Bautista","","","M","","1","","","","","","","1","","","","",""
"10854","Morales, Noel","1985","","M","","1","","","1","1","","","","","","","",""
"5309","Moran, Constance","","","F","","","","","","","","","","","","","",""
"9171","Moran, William J. (Bill)","","","M","","1","1","","1","","1","","1","","","","",""
"5308","Moran-Camp, Constance L.","","","F","","1","","","1","","1","","","","","","",""
"5311","Mordi, Maggie","","","F","","1","","","","","","","1","","","","",""
"5312","Mordini, David","","","M","","1","","","","","1","","1","","","","",""
"9899","More, David","","","M","Around the Coyote Gallery: December 1-22, 2006","1","","","","","","","","","","","",""
"5313","Moreau, Anne","","","F","","1","","","","","1","","","","","","",""
"9422","Moreira, David","","","M","","1","","","","","1","","","","","","",""
"5314","Moreno, Jose","","","M","VPA Slide Collection","1","1","","","","","","","","","","",""
"5315","Morgan, Charles","","","M","","1","","","","","","","1","","","","",""
"9756","Morgan, Cynthia","","","F","","1","","","","","1","","","","","","",""
"5316","Morgan-Lewis, Lillian","","","F","Chicago Artists' Coalition","1","1","","1","","1","","1","","","","",""
"5317","Morgenthaler, Daniel R.","","","M","","1","","","1","","","","","","","","",""
"5318","Moriarty, Joan Fellows","","","F","","","","","","","","","","","","","",""
"5320","Morikawa, Kiyoshi","","","M","","1","","","","","1","","","","","","",""
"4966","Morlan, Jenny","1954","","F","","1","","","","","1","","1","","","","",""
"10643","Moro, Takeshi","","","M","","1","","","","","1","","1","","","","",""
"5322","Morreale, Frank","","","M","","1","","","","","1","","1","","","","",""
"5323","Morris, Darrel C.","1961","","M","","1","","","","1","1","","1","","","","",""
"10203","Morris, Joe","","","M","","1","","","1","","1","","","","","","1",""
"11158","Morris, Matt","","","M","","1","","","","","","","1","","","","",""
"5327","Morris, Rebecca","","","F","VPA Slide Collection","1","1","","1","","1","","1","","","","",""
"12220","Morris, William J.","","","M","","1","","","1","","1","","1","","","","",""
"10257","Morrison, Carol Anissa","1965","","F","","1","1","","1","1","","","1","","","","",""
"5329","Morrison, Joanna","","","F","VPA Slide Collection","1","1","","1","","","","","","","","",""
"5330","Morrison, Keith","1942","","M","VPA Slide Collection","1","1","","1","1","1","","1","","","","",""
"5331","Morrison, Kenneth","","","M","","1","","","","","","","1","","","","",""
"5332","Morrison, Mandy","","","F","Video 3294","1","1","1","1","","","","","","","","",""
"5333","Morrison, Montana","","","F","VPA Slide Collection; ARC Gallery: November 29- December 31, 1988; Artemisia Gallery: June 8 - July 28, 1984; ARC Gallery: December 2-31, 1983","1","1","","1","1","1","","1","","","","1",""
"5334","Morrisroe, Julia M.","","","F","VPA Slide Collection","1","1","","1","","1","","","","","","",""
"5335","Morrissey, Susan  Haas","1943","","F","","1","","","1","","1","","1","","","","",""
"11688","Morse, Annie","","","F","","1","","","","","","","","","","","1",""
"5336","Mort, Ken","","","M","","","","","","","","","","","","","",""
"5337","Mortens, Oscar","","","M","","","","","","","","","","","","","",""
"5338","Morton, Marilyn M.","1922","1991","F","","1","","","","","","","1","","","","",""
"5339","Morton, Phil","","","M","","1","","","1","","","","","","","","",""
"5340","Mosby, William Henry","1898","1964","M","","","","","","","","","","","","","",""
"5342","Moseley, Wendell","","","M","","","","","","","","","","","","","",""
"5343","Moses, Jacqueline","1938","","F","VPA Slide Collection; Cows on Parade, 1999.  Suite Home Chicago;\
Artemisia Gallery: June 8- July 28, 1984  \"CD-ROM \"Jacquelie Moses\"","1","1","","1","1","1","","1","","","1","1",""
"5344","Mosher, Carolyn","","","F","Artemisia Gallery: February 2-26, 2000","","","","","","","","","","","","",""
"5345","Mosiman, John","","","M","","1","","","","","","","1","","","","",""
"5346","Mosinski, Barbara","1951","","F","VPA Slide Collection","1","1","","1","1","1","","","","","","",""
"10531","Mosk, Sarah","","","F","video DVD442","1","","1","","1","","","","","","","",""
"5347","Moskov, David","","","M","","1","","","","","1","","","","","","",""
"5349","Moskow, Walter","","","M","husband of Loyce Moskow","1","","","","","1","","1","","","","",""
"5348","Moskow, Loyce","1929","","F","VPA Slide Collection - wife of Walter Moskow","1","1","","1","1","1","","1","","","","1",""
"9537","Mosley, Kim","","","F","","1","","","","","1","","","","","","",""
"5350","Mosquera, Jose","","","M","","1","","","","","1","","","","","","",""
"5352","Moss, Eva Dragon","","","F","","1","","","1","","","","","","","","",""
"9555","Moss, Fred","1970","","M","CPL exhibit 2014 - CD-ROM \"Fred Moss Images 3/31/09\"","1","","","1","1","1","","","","","1","1","1"
"5353","Moss, Jean","","","F","","1","","","","","","","1","","","","",""
"5354","Moss, Joan","","","F","","1","","","","","1","","1","","","","",""
"5355","Moss, Mary Linda","","","F","","1","","","","","1","","","","","","",""
"5356","Moss, Shannon","","","F","VPA Slide Collection","1","1","","1","","","","","","","","",""
"5357","Mossman, Scott A.","1957","","M","VPA Slide Collection","1","1","","1","1","1","","1","","","","1",""
"5358","Mostert, Tim","","","M","VPA Slide Collection","1","1","","","","","","1","","","","",""
"5359","Moth, Carlos Barrera","1950","","M","VPA Slide Collection","1","1","","1","1","","","1","","","","",""
"11296","Mothergirl","","","F","Oversized drawer;","1","","","","","","","1","1","","","",""
"5361","Motoki, Seiichi","1920","1997","M","","1","","","","","","","1","","","","",""
"11712","Mott, Jessie","","","F","","1","","","","","1","","","","","","",""
"9602","Moty, Eleanor","","","F","","1","","","","","1","","","","","","",""
"6098","Moulton, Josh","","","M","","1","","","","","1","","","","","","",""
"11602","Mountain, Elisa Rose","","","F","","1","","","","","1","","","","","","",""
"5364","Moussoni, Rachid","","","M","Suite Home Chicago","1","","","","","1","","","","","","",""
"5365","Moutoussamy-Ashe, Jeanne","1951","","F","Widow of Arthur Ashe","1","","","","","1","","1","","","","",""
"12803","Mowat, Donald R.","1933","2004","M","","1","","","","","","","1","","","","",""
"5424","Mrak, Stan","","","M","VPA Slide Collection","1","1","","","","1","","","","","","",""
"5376","Mrozak-Safranek, Sandra","","","F","","1","","","","","1","","1","","","","",""
"5377","Mucha, Alphons","1860","1939","M","See also: CPL computerized card catalog","1","","","","","","","1","","","","",""
"9249","Mucha, Robin C.","","","F","","1","","","1","","","","","","","","",""
"5379","Mucha, Teresa S.","","","F","","1","1","","1","1","1","","1","","","","",""
"5366","Mower, Aimee","","","F","VPA Slide Collection","1","1","","1","","1","","1","","","","",""
"5367","Mowery, Greg","1949","","M","ARC Gallery: September 5-27, 1986; Beacon Street Gallery March 25 - May 8, 1983","1","","","1","","1","","","","","","",""
"9094","Mowle, Bill","","","M","Chicago Artists' Coalition","1","1","","","","","","","","","","",""
"5456","Nakoneczny, Michael","1952","","M","Gallery 312: June 26 -August 8, 1998","1","","","","","1","","1","","","","",""
"5369","Moyer, George E.","","","M","","1","","","","","","","1","","","","",""
"5370","Mozer, Jordan","","","M","Suite Home Chicago","1","","","","","1","","1","","","","",""
"5371","Mozoliauskas, Ramojus","1925","","M","","1","","","1","","","","","","","","",""
"11416","Mr. Thor","","","M","","","","","","","","","","","","","",""
"9368","Muchman, Beatrice","","","F","","1","","","","","1","","","","","","",""
"10980","Mudpeoples","","","","gave birth to Sapphire and Crystals","1","","","1","","","","","","","","",""
"11118","Mueller, Eileen","","","F","","1","","","","","1","","","","","","",""
"12221","Mueller, Jeff","1979","","M","Cd-ROM \"Jeff Mueller - Peter Miller Gallery\"","1","","","1","1","1","","1","","","1","",""
"5380","Mueller, John","","","M","","1","","","","","","","1","","","","",""
"5384","Mueller, Kelly A.","","","F","Chicago Artists' Coalition","1","1","","1","1","","","","","","","",""
"5381","Mueller, Kristi","","","F","","1","","","","","","","1","","","","",""
"5385","Mueller, Leslie","","","F","","1","","","","","1","","","","","","",""
"11412","Muhhamad, Ish","","","M","","","","","","","","","","","","","",""
"5382","Muir, Emily Lansing","1904","","F","Mrs. Wm. H. Muir","","","","","","","","","","","","",""
"10881","Muirhead, Iain","","","M","NFA Space","1","","","1","","1","","","","","","",""
"5386","Mulflur, Twila K.","","","F","VPA Slide Collection","1","1","","1","1","","","","","","","",""
"5387","Mulhaupt, Frederick John","1871","1938","M","","1","","","1","","1","","1","","","","",""
"9672","Mull, Martin","","","M","","1","","","","","1","","","","","","",""
"11061","Mullarkey, Kimberly","","","F","","","","","","","","","","","","","",""
"5388","Mullen, Anna M.","","","F","VPA Slide Collection","1","1","","","1","","","","","","","",""
"5389","Mullen, Buell","1901","1986","F","Mrs. James Bernard; Century of Progress","1","","","","","1","","1","","","","",""
"5390","Mullen, Mari F.","","","F","","1","","","","","","","1","","","","",""
"5391","Mullen, Sylvia","1945","","F","","","","","","","","","","","","","",""
"5392","Mullen, Verne","1888","","M","","1","","","","","1","","","","","","",""
"5393","Mulligan, Britta Bergman","","","F","","1","","","","","","","1","","","","",""
"5394","Mulligan, Charles James","1866","1916","M","Head of Sculpture Department, Art Institute of Chicago; World's Columbian Exposition","","","","","","","","","","","","",""
"5395","Mullin, Charles Edward","1885","","M","","","","","","","","","","","","","",""
"5396","Mullins, Pamela","","","F","VPA Slide Collection","1","1","","1","","","","","","","","",""
"5397","Mulvaney, John","1844","1906","M","","","","","","","","","1","","","","",""
"5398","Mulvaney, John","1937","","M","","1","","","","","","","1","","","","",""
"5401","Mundt, Donald","1890","","M","","","","","","","","","","","","","",""
"5402","Municipal Art League","","","","","1","","","","","","","1","","","","1",""
"5404","Munro, Nick","1964","","M","","1","","","","","","","1","","","","",""
"5405","Munson, Sonya Maureen","","","F","","1","","","","","","","1","","","","",""
"9771","Muntadas","","","","","1","","","","","1","","","","","","",""
"6099","Mura, Helen","1907","2003","F","","1","","","","","","","1","","","","",""
"9458","Murakami, Kumiko","","","F","","1","","","","","1","","","","","","",""
"5406","Murals","","","","see also: Alanzo, Richard (Mile of Murals), Chicago Public Art Group (members are: Olivia Gude, Jon Pounds, Marcus Akinlana, John Pitman Weber, Mirtes Zwierzynski)","","","","","","","","1","","","","",""
"5411","Murphey, Jessica","","","F","VPA Slide Collection","1","1","","","","1","","","","","","",""
"5412","Murphy, C.B.","","","M","","1","","","","","1","","","","","","",""
"5413","Murphy, George","","","M","VPA Slide Collection","1","1","","","","1","","1","","","","",""
"5414","Murphy, Joan Keller","","","F","","1","","","","","1","","","","","","",""
"11024","Murawski, Alex","","","M","","","","","","","","","","","","","",""
"11025","Murawski, Darlyne","","","F","","","","","","","","","","","","","",""
"5407","Murawski, Slawek","","","M","","1","1","","1","1","1","","","","","","1",""
"11574","Murczek, Maria","","","F","","1","","","1","","1","","1","","","","",""
"5408","Murinas, Bronius","","","M","","","","","","","","","","","","","",""
"5409","Murman, Stella","1915","1992","F","","1","","","","","","","1","","","","",""
"5415","Murphy, Joe","1897","1979","M","","1","","","","","1","","1","","","","",""
"5416","Murphy, Karyn","","","F","","1","","","","","1","","","","","","",""
"5417","Murphy, Mark","","","M","","1","","","","","1","","","","","","",""
"5418","Murphy, Pamela","","","F","","1","","","","","1","","","","","","",""
"5419","Murphy, Pat","","","F","VPA Slide Collection","1","1","","","","1","","1","","","","",""
"9135","Murphy, Robert","","","M","","1","","","","","1","","","","","","",""
"5420","Murphy, Sidney","","","M","","1","","","","","1","","","","","","",""
"10698","Muscato, Lisa","","","F","co-director of Paperish Mess -- see Sean Murty","1","","","","","","","1","","","","",""
"8860","Murphy, William","","","M","see Fine Arts Building","","","","","","","","","","","","",""
"5422","Murray, Dawn","","","F","","1","","","1","1","1","","","","","","",""
"5425","Murray, Hester Miller","","","F","WPA Artist","","","","","","","","","","","","",""
"9442","Murray, Vanessa","","","F","","1","","","","","1","","","","","","",""
"5426","Murrie, Herbert","","","M","","1","","","1","","1","","1","","","","",""
"5427","Murtaugh, Helen","","","F","","1","","","","","1","","","","","","",""
"5428","Murtha, Patrice","","","F","","1","","","1","","","","","","","","",""
"10734","Murty, Sean","","","M","co-director of Paperish Mess - see Lisa Miscato","1","","","","","","","1","","","","",""
"11814","Museum of Contemporary Art","","","","","1","","","","","1","","1","","","","",""
"11957","Museum of Contemporary Photography at Columbia","","","","Photography museum at Columbia College Chicago.","1","","","","","1","","","","","","",""
"5430","Musick, Hugh","","","M","Gallery 312","1","","","","","","","1","","","","",""
"5431","Musick, William Earl","","","M","","","","","","","","","","","","","",""
"6100","Musker, John","1954","","M","","1","","","","","","","1","","","","",""
"5432","Mustari, Giannine","","","M","","1","","","","","1","","","","","","",""
"5434","Mutter, Scott","1944","","M","VPA Slide Collection","1","1","","1","","1","","1","","","","1",""
"5435","Muzik, John","1927","2000","M","","1","","","","","","","1","","","","",""
"9959","Myazin, Vasily","","","M","Blue Moon Studio and Art Gallery","1","","","","","","","","","","","",""
"9509","Myers, Andrea","1979","","F","CD-ROM \"Andrea Myers\"","1","","","1","1","1","","1","","","1","",""
"5440","Myers, C. Stowe","1907","1995","M","","1","","","","","","","1","","","","",""
"5437","Myers, Datus E.","1907","1989","M","","","","","","","","","","","","","",""
"10844","Myers, Eddwin","","","M","","","","","","","","","","","","","",""
"5438","Myers, Eorah","","","F","","1","","","","","","","1","","","","",""
"10978","Myers, Jake","9-20-1985","","M","The Octagon Gallery","1","","","1","","1","","","","","","",""
"10591","Myers, Jessica","","","F","","1","","","","","1","","","","","","",""
"5441","Myers, Joel Philip","1934","","M","","1","","","","","1","","1","","","","",""
"13077","Adcock, Anthony","","","M","","1","","","1","","1","","","","","","",""
"5439","Myers, O. Irwin","1888","","M","","","","","","","","","","","","","",""
"10839","Myers, Terry","","","M","","1","","","","","","","1","","","","",""
"5442","Myers, Walt","","","M","","1","","","","","1","","1","","","","",""
"10179","Myntti, Laura","","","F","","1","","","","","1","","","","","","",""
"9937","Mythopians","","","","Artists group including Robert Kameczura, Kim Laurel, Diane Levesque, James Mesple, Christine O'Connor, and Steve Sherrell.","1","","","","","1","","","","","","",""
"12806","Myung-Soon, Chay","","","F","Exhibit 3rd Floor HWLC May 2013","1","","","","","1","","","","","","","1"
"5443","Na, Kuna","","","F","VPA Slide Collection","1","1","","1","","1","","1","","","","",""
"10156","NAB Gallery","","","","","1","","","","","1","","","","","","",""
"5446","Nadler, A.P.","","","","Gallery 312: June 27 -August 9, 1997","1","","","","","1","","","","","","",""
"5449","Nadolski, Stephanie","","","F","","1","","","","","1","","","","","","",""
"10192","Nagata, Satoki","","","M","Exhibit Art Department July/August 2013","1","","","1","1","1","","1","","","","1","1"
"2987","Hallowell, Darrin","1969","","M","","1","","","","","1","","1","","","","",""
"5451","Nagel, Fred C.","1925","","M","VPA Slide Collection","1","1","","1","","1","","1","","","","",""
"5452","Nagelbach, Fred","","","M","","1","","","1","","1","","1","","","","",""
"11026","Nagele, Albert","","","M","","","","","","","","","","","","","",""
"5453","Nagi, Adel","","","M","","1","","","","","","","1","","","","",""
"11502","Nagy, Haley","","","F","","1","","","","","","","1","","","","",""
"5454","Nahill, Judith","","","F","see Real People Exhibit","1","","","","","","","1","","","","",""
"9941","Nainis, Nancy","","","F","","1","","","","","1","","","","","","",""
"9700","Nakamoto, Masaru","","","M","","1","","","","","1","","","","","","",""
"5455","Nakano, Akemi","","","F","","1","","","1","1","1","","","","","","",""
"10100","Nalbantyan, Jennifer","","","F","","1","","","","","1","","1","","","","",""
"11922","Nall, Alex","","","M","","1","","","","","","","1","","","","",""
"5458","Name, Billy","","","M","a.k.a. Billy Linich","1","","","","","","","1","","","","",""
"11162","Namyst, Spencer","","","M","see Webster Studios","","","","","","","","","","","","",""
"5459","Nance, Deborah","","","F","","1","","","","","1","","","","","","",""
"5460","Napier, Richard","1971","","M","VPA Slide Collection","1","1","","1","1","1","","","","","","",""
"5461","Napper, Robert P.","","","M","","1","","","","","1","","","","","","",""
"5462","Nardi, Dann","1950","","M","Sculpture Chicago: August 26 - September 30, 1983","1","","","1","1","1","","1","","","","",""
"5463","Narwicz, Christina","","","F","","1","","","","","1","","1","","","","",""
"10800","Nash, DA","","","F","","1","","","","","","","1","","","","",""
"5464","Nash, David","","","M","","1","","","","","1","","","","","","",""
"5465","Nash, Katherine","1910","","F","","1","","","1","","","","","","","","",""
"10075","Nassif, Ann","","","F","Noyes Cultural Arts Center: May 2-25, 1997","","","","","","","","","","","","",""
"10255","Natal, Judy","","","F","","1","","","","","1","","","","","","",""
"10559","Natarajan, Sumathi","","","F","Exhibited at CPL in 2013 & 2015.","1","","","1","1","1","","1","","","","","1"
"10243","Nathan Manilow Sculpture Park","","","","CD-ROM","1","","","","","1","","","","","1","1",""
"11491","Nathan, Ann","","","F","","1","","","","","","","1","","","","",""
"5466","Nathan, Lisa","","","F","VPA Slide Collection","1","1","","","","","","","","","","",""
"5467","Nathenson, Jamie","1955","","F","","","","","","","","","","","","","",""
"9229","National Vietnam Veterans Art Museum","","","","","1","","","","","1","","","","","","",""
"5468","Natkin, Paul","1952","","M","see the Chicago Reader Music Files","1","","","","","1","","1","","","","",""
"5469","Natkin, Robert","1930","1996","M","Married to Judith Dolnick; Owner of Natkin Gallery - Father of Paul Natkin","1","","","1","","1","","1","","","","",""
"5470","Natwick, Grim","1890","1990","M","Creator of Betty Boop.","1","","","","","","","1","","","","",""
"5471","Naughton, Carol","","","F","","","","","","","","","","","","","",""
"5472","Nauman, Bruce","1941","","M","","1","","","","","1","","1","","","","",""
"5473","Navarro, Louis","1984","","M","","1","","","","","","","1","","","","",""
"5474","Navigato, Rocco D.","","","M","","","","","","","","","","","","","",""
"5475","Navin, Frank","","","M","","1","","","","","","","1","","","","",""
"5476","Naylor, Sungmi","","","F","VPA Slide Collection; Gallery 312: June 26 -August 8, 1998","1","1","","1","","1","","1","","","","",""
"5478","Neafsey, Jessica","","","F","","","","","","","","","","","","","",""
"5479","Neal, George E.","1906","1938","M","","","","","","","","","","","","","",""
"9012","Neal, Isobel","","","F","Isobel Neal Gallery","1","","","","","","","1","","","","",""
"11513","Neal, Yva","1973","","F","","1","","","1","","","","","","","","",""
"5481","Neale, Stephen","","","M","","1","","","","","","","1","","","","",""
"10175","Near Northwest Arts Council Gallery","","","","","1","","","","","1","","","","","","",""
"5482","Neathery, Louise","","","F","","1","","","","","1","","1","","","","",""
